id,own,competing2,competing3,borrowertype,accepted,default,profit
179960,.11121693,.1171797,.085195519,0,0,0,
179961,.25242144,.3219195,.24238329,0,0,0,
179962,.13523979,.27727276,.055,0,0,0,
179963,.32765335,.11,.2375,0,0,0,
179964,.23848586,.19,.29282477,2,0,0,
179965,.32432151,.39014322,,1,1,1,-10000
179966,.048505649,,.090000004,0,1,0,485.05649
179967,.25013366,.1,,0,0,0,
179968,.32731712,.23249893,.2269,3,0,0,
179969,,.10467089,.55797291,0,0,0,
179970,.36095968,,.1274,2,0,0,
179971,.3468613,,.2243,0,0,0,
179972,.44015959,,.25222397,0,0,0,
179973,.11594462,.22691834,.049649797,0,0,0,
179974,.10802037,.041017707,.1494,0,0,0,
179975,.24335207,.17850192,.2562353,0,0,1,
179976,.14292657,.059999999,.051271759,0,0,0,
179977,.5988484,,.14219435,2,0,0,
179978,.92963552,,.24188203,0,0,0,
179979,.22556818,.16614409,.16906132,0,0,0,
179980,,,.96897441,1,0,1,
179981,.94978952,,.58725578,3,0,1,
179982,.92107642,.063475676,,2,0,1,
179983,.6702891,,.468905,0,0,0,
179984,.61309904,,.47616139,1,0,0,
179985,.22586896,.11,.1628,0,0,0,
179986,.10941018,,.1391148,1,1,0,1094.1018
179987,.25276884,.11,.26507524,0,0,0,
179988,,,.32013625,0,0,1,
179989,.13000923,.072883286,.046039756,0,0,0,
179990,.30683711,.17883918,.112,1,0,0,
179991,.06673751,,.17219999,3,1,0,667.37512
179992,,.30769929,.52139598,3,0,0,
179993,.33937183,.2,.10932809,0,0,1,
179994,.078187786,.04493605,.17631601,1,0,0,
179995,.97432494,.32938498,.21349999,0,0,0,
179996,.93916947,,,2,1,1,-10000
179997,,.42230761,.90864992,3,0,0,
179998,.292593,.1171797,.1093905,0,0,0,
179999,.24122584,.30750394,,2,1,0,2412.2583
180000,,.46025643,.63028622,0,0,0,
180001,.1844504,.10437354,.16240001,0,0,0,
180002,,,.70491314,0,0,1,
180003,.10762672,.1171797,.034463976,1,0,0,
180004,.4901759,.2709738,,0,0,0,
180005,.58207148,.41538456,.1867,0,0,0,
180006,.27371186,.13,.1943,0,0,0,
180007,.022233684,.062737852,.1725,0,1,0,222.33684
180008,.66744471,,,3,1,0,6674.4473
180009,.26072714,,.27860001,0,1,0,2607.2715
180010,.26879945,.31029475,.076806419,0,0,0,
180011,.1010325,.095270127,.1840695,0,0,0,
180012,,.20999999,.20461269,0,0,1,
180013,.45929119,.5436337,.3918688,0,0,0,
180014,.77630925,,.1846038,0,0,1,
180015,.52622402,.28611684,.16160795,0,0,0,
180016,.24807888,.12118042,,1,0,1,
180017,.074309275,.35100397,.027573019,0,0,0,
180018,.1939141,,.2148152,1,1,0,1939.141
180019,.54968917,.31032136,,0,0,0,
180020,.16755044,.14523809,.059999999,0,0,0,
180021,.48799223,,.25668848,0,0,0,
180022,.065640517,.1171797,,0,1,0,656.40515
180023,.29284161,.20999999,.37373066,0,0,0,
180024,.57659495,.14338002,,0,0,0,
180025,.3845661,.19385968,.33575156,1,0,1,
180026,.31746349,.40126345,.40004846,3,1,1,-10000
180027,.30941227,,.11,0,0,0,
180028,.048919022,.16808353,.047364648,0,0,0,
180029,.33162999,,.38920984,0,1,0,3316.2998
180030,.76428014,.28738993,,1,0,0,
180031,.447209,,.45396653,0,1,0,4472.0898
180032,.045938611,.31026614,.085608177,0,1,0,459.38611
180033,,.62016684,,0,0,0,
180034,,.63308328,,0,0,0,
180035,.25746337,.32189462,.015550119,1,0,0,
180036,.56241775,.53237283,.37472424,0,0,0,
180037,,.4013992,,0,0,0,
180038,.14912798,.078005865,.19889082,0,0,0,
180039,.049918626,.059999999,.12580094,0,1,0,499.18625
180040,.18791564,.1171797,.060185999,1,0,0,
180041,.036864057,.02,.10244934,2,0,0,
180042,,.29272464,.56138629,0,0,0,
180043,.54452306,.28502959,.39116445,0,0,0,
180044,.26807249,,.16256911,3,0,0,
180045,.12412922,.1171797,.21805751,2,0,0,
180046,.38294891,,.23655015,3,0,0,
180047,.36083326,,,1,1,1,-10000
180048,,.40245309,.37780634,3,0,1,
180049,.70618129,.42777795,.44842747,1,0,0,
180050,.053022005,.07,.40011391,0,1,0,530.22003
180051,.078584969,.1171797,.122,0,1,0,785.84967
180052,.12339648,.074902065,.1585,0,0,0,
180053,,,.26439065,0,0,0,
180054,.68971604,.40606663,.24250774,0,0,0,
180055,,,,0,0,1,
180056,,.54537594,,3,0,1,
180057,.11226257,.076795228,.09130609,0,0,0,
180058,.28238231,.059999999,.19329301,0,0,1,
180059,.26807249,.11,,0,0,0,
180060,.29260796,.29916191,.28215015,0,0,0,
180061,.02315091,.046619605,.14706881,0,1,0,231.50909
180062,.1685032,.026612924,.12141397,0,0,0,
180063,.045262732,.02,.028999999,0,0,0,
180064,.058150332,.02,.103,2,0,0,
180065,.34899369,,.2518,0,0,0,
180066,.26683706,.18000001,.26389471,1,0,0,
180067,.037204701,.04554227,.054149561,0,1,0,372.04703
180068,.13018022,.1260923,.13151129,0,0,0,
180069,,.34577471,.13960923,2,0,0,
180070,.22153893,,.075900003,0,0,1,
180071,.6013217,.53753561,,0,0,1,
180072,.31474465,.19289544,.23376323,0,0,0,
180073,.32981703,,,0,1,0,3298.1702
180074,.20065342,,,2,1,0,2006.5342
180075,,,,1,0,0,
180076,.050000001,,3.5601730e-07,0,0,0,
180077,,.90122211,.3109,0,0,0,
180078,.13049977,.051606745,,0,0,0,
180079,.36610746,,,0,1,1,-10000
180080,.10479132,.095270127,.21669069,3,0,0,
180081,.065547101,.050466761,.11157729,3,0,0,
180082,,,,0,0,0,
180083,,.5339632,.58968395,0,0,1,
180084,.078877166,.029999999,.33659178,0,0,0,
180085,.2893936,.16931155,.25079545,2,0,0,
180086,.094691433,.040733665,.011056785,0,0,0,
180087,.36490464,.23787165,,0,0,0,
180088,.1061028,,.074670888,1,0,1,
180089,.40532082,.179902,.1107,3,0,0,
180090,.089669138,.062737852,.00071632559,1,0,0,
180091,.12403911,.22654542,.12974189,0,1,0,1240.3911
180092,,,.22891538,0,0,1,
180093,,,.1901,1,0,1,
180094,.42428914,.90122211,,1,1,0,4242.8916
180095,.84199995,,,0,1,1,-10000
180096,.65356678,.21016836,,1,0,0,
180097,,,,1,0,1,
180098,,.33257252,.20384698,1,0,0,
180099,.49443161,,.30860001,2,0,1,
180100,.3213596,,.1618513,0,0,0,
180101,.050000001,.02,.1577,0,0,0,
180102,.64583933,.31031871,.24860942,0,0,1,
180103,.42056772,,,0,1,1,-10000
180104,.24807888,.2,.20330116,0,0,0,
180105,,.37522,,1,0,0,
180106,,,.3493,0,0,1,
180107,.17236933,.15478785,.090000004,1,0,0,
180108,.46840665,,.29480001,0,0,0,
180109,.82998472,,.20320886,0,0,0,
180110,.11957687,.059999999,.25878671,1,0,0,
180111,,,.66051102,0,0,0,
180112,.29627508,.48745275,.24218275,0,0,0,
180113,,.44422472,.89779514,0,0,1,
180114,.25277105,.092357069,.11035688,0,0,0,
180115,.5835641,.22,.29980925,0,0,0,
180116,,.42230761,,0,0,0,
180117,.81522059,.22,,2,0,0,
180118,.30477571,.20330615,.1942102,0,0,1,
180119,,.3963424,.44974598,2,0,0,
180120,,,,3,0,0,
180121,,.44422472,.21530034,1,0,1,
180122,.26462427,.97436547,,0,1,0,2646.2427
180123,.676718,,,0,1,0,6767.1802
180124,.83400089,,.34090757,2,0,0,
180125,,.55121064,.60992944,0,0,1,
180126,,.39346325,.50395894,3,0,0,
180127,,.90122211,,0,0,0,
180128,.55055434,,.111,0,0,0,
180129,.068399265,.0099999998,.0023255576,0,0,0,
180130,.23972636,.53496021,.16429999,0,0,1,
180131,.45087001,.24465649,.19529779,0,0,0,
180132,.046161,.040049139,.1692,0,0,0,
180133,.56384218,,,3,1,1,-10000
180134,.717933,.22738798,,0,0,0,
180135,.12288701,.21635683,,0,1,1,-10000
180136,.87652123,.53231049,,0,0,0,
180137,.078657091,.096794881,.069200002,0,0,0,
180138,,.46503615,.4187215,1,0,1,
180139,.18011549,,.23819999,0,1,1,-10000
180140,.7673912,.26281333,,2,0,1,
180141,,.64980942,.2895087,0,0,0,
180142,,.48342898,,0,0,0,
180143,.8020916,,.19674933,0,0,0,
180144,.31597978,.260732,.33589983,0,0,0,
180145,.36692357,.20999999,.19320001,3,0,0,
180146,.068902858,.046968549,.19020094,0,0,0,
180147,.053589083,.036054533,.16572034,0,0,0,
180148,.26343766,.85850561,.3962298,0,1,0,2634.3765
180149,.1439853,.1,.23119999,0,0,0,
180150,.073170781,.055915609,.069562972,3,0,0,
180151,.10223014,.13031445,.13164979,0,1,0,1022.3014
180152,,.15238839,.30230001,3,0,0,
180153,,.17191353,,0,0,1,
180154,.24419665,.082668163,.14862314,3,0,0,
180155,.032225966,.21381782,.1194,0,1,0,322.25967
180156,.72999734,,.33789501,3,0,0,
180157,.050730135,.035980228,.096000001,2,0,0,
180158,.29247484,,.23418817,0,0,1,
180159,.40580133,.43093702,,2,1,0,4058.0132
180160,.12444967,,,0,1,1,-10000
180161,.22623937,.079999998,,2,0,0,
180162,.1058917,.059999999,.18784012,0,0,0,
180163,.26808229,,,0,1,0,2680.823
180164,.88371116,.31032473,.26037028,0,0,1,
180165,.057872932,,.094999999,1,1,0,578.72931
180166,.36662313,.15302598,.2638,2,0,0,
180167,.050000001,.02,.02,1,0,0,
180168,.069456227,.18861295,.15700001,0,1,0,694.56226
180169,.1135024,.20857078,,0,1,0,1135.0239
180170,,.2934038,.42720613,1,0,0,
180171,,.17894505,,3,0,0,
180172,.5292654,.23128523,.37781835,0,0,0,
180173,.28170517,.13,,0,0,0,
180174,.88641566,.33257252,.37371722,0,0,0,
180175,.20924111,.20999999,.22196831,0,1,0,2092.4111
180176,.09050411,.16274512,.065196127,2,0,1,
180177,.55328673,,.23720001,0,0,1,
180178,.2819998,,.01763526,0,0,0,
180179,,.099647924,.44525558,1,0,0,
180180,.12678535,.1171797,.1944716,0,0,0,
180181,,,.30151466,0,0,0,
180182,,.74944264,.9873668,0,0,0,
180183,.080370165,.095270127,.093999997,2,0,0,
180184,.64065367,.22,.24733651,0,0,0,
180185,.27792943,.20999999,.38127497,1,0,0,
180186,.90230185,.70529222,.27327183,0,0,0,
180187,.16344634,,.15350001,0,0,1,
180188,.41818157,.2709738,,0,0,0,
180189,.57513267,.49999994,.26750001,0,0,0,
180190,.059067752,.062737852,.1383,3,1,0,590.67755
180191,,.11117738,.9873668,0,0,1,
180192,.19046111,.16559145,.17626496,0,0,0,
180193,.18630435,.8496179,.23366255,0,1,0,1863.0435
180194,.099957846,.06141039,.023967925,0,0,0,
180195,.17823789,.78873944,.12005413,0,0,0,
180196,.37269142,.11,.35990915,0,0,0,
180197,.28345668,.23878495,.18967083,0,0,0,
180198,.10057631,,.11756238,1,1,0,1005.7631
180199,,.43177161,,0,0,0,
180200,.052866369,.062737852,.00099206483,3,0,0,
180201,.45840868,.22213267,.44315207,0,0,0,
180202,,.1507107,.33859438,0,0,0,
180203,.24396744,,,0,1,0,2439.6743
180204,.99977511,,.48162216,3,0,0,
180205,,.53231049,,0,0,1,
180206,.46648103,.22061671,.26291087,0,0,0,
180207,,.14381899,.34117204,0,0,0,
180208,.17987788,.24678974,.060782708,0,0,0,
180209,,,.15805572,3,0,0,
180210,.11624485,.095270127,.23325688,1,0,0,
180211,,.31357113,.28952861,1,0,1,
180212,.11422831,.042507946,.10916735,0,0,0,
180213,.075636826,.052169897,.087810025,0,0,0,
180214,.28844061,.11070511,.1601,0,0,0,
180215,.10460402,.1171797,.14860283,1,1,0,1046.0402
180216,.43908224,.25118718,.27340001,0,0,0,
180217,.23681271,.30982479,.1602,0,0,0,
180218,.91504741,,.48635674,3,0,0,
180219,.27516729,,.114,1,0,0,
180220,.20244376,.11,,0,0,0,
180221,.038825683,.02,.045637611,0,0,0,
180222,.36006397,.12311424,.1992335,0,0,0,
180223,.43669724,.20031741,,0,0,0,
180224,,.062446393,,3,0,0,
180225,.57165259,,.23720001,0,0,1,
180226,.48677689,.54559368,.20390134,2,0,0,
180227,.088116661,.25557184,.090000004,3,0,0,
180228,.055845074,.062737852,.15388767,0,1,0,558.45074
180229,.038199056,,.11,0,1,0,381.99057
180230,.53650182,.78428489,.24136956,0,0,1,
180231,,.39157903,,0,0,0,
180232,.86866361,.31294823,.28767738,0,0,0,
180233,.09790127,.20911123,.1688,0,1,0,979.0127
180234,.70829809,.343611,.36170772,3,0,1,
180235,.26512513,.20327196,.28584746,2,0,0,
180236,,.15049142,.15525135,0,0,0,
180237,.28940755,,.34263489,0,1,0,2894.0754
180238,.66974652,.27235818,,0,0,0,
180239,.16199598,,,0,1,0,1619.9597
180240,,.90122211,,0,0,0,
180241,.077971965,.029999999,.013569472,0,0,0,
180242,.39828721,.32193246,,0,0,0,
180243,.57159227,.58850288,,0,1,1,-10000
180244,.050000001,.31025729,.098399997,2,1,0,500
180245,.25919813,.10364901,.080536395,0,0,1,
180246,.69178182,.24961936,.3035,3,0,0,
180247,.24262446,.272652,.48836315,0,1,0,2426.2446
180248,.4726463,,.28040001,0,0,0,
180249,.29283547,.190237,.30622619,0,0,0,
180250,.38519132,.2400239,.29372859,0,0,0,
180251,.28153169,,,3,1,1,-10000
180252,.17594737,.55090046,.24618116,0,1,0,1759.4736
180253,.53972417,.26054904,,0,0,0,
180254,.60108632,,.19307923,3,0,0,
180255,.061972346,,.13744396,0,1,0,619.72345
180256,.17365414,.083224103,.109,0,0,0,
180257,.29875335,,,0,1,0,2987.5334
180258,.35492903,.32192889,.28931516,0,0,0,
180259,.20808589,.1727273,,2,0,1,
180260,.88907671,.63782978,.47551769,3,0,0,
180261,.059824023,.075965628,.1524,0,1,0,598.24023
180262,.78518456,.18294939,.39937454,0,0,0,
180263,.44005242,.11,.3674781,0,0,0,
180264,.072427802,.062737852,.101,0,0,0,
180265,.029756797,.31027746,.090000004,0,1,0,297.56796
180266,,.63308328,.45860001,0,0,0,
180267,.36955589,,.31463122,0,0,1,
180268,,.12559749,.4618507,2,0,0,
180269,.6764015,.29025516,.19888911,2,0,0,
180270,.23717833,.059999999,.10860991,0,0,0,
180271,.24905066,.88140917,,0,1,0,2490.5066
180272,,.28435501,.26207426,0,0,1,
180273,.24273854,.21547891,,0,0,0,
180274,.19837639,.29284713,.096000001,0,0,1,
180275,.92464715,.41162547,,0,0,0,
180276,.14205632,.080552056,.2024,3,0,0,
180277,.29494822,.1260923,.10108131,0,0,0,
180278,.050000001,.21328834,.090000004,0,1,0,500
180279,,.46025643,.67569447,3,0,0,
180280,.3687098,.19920456,.22161704,0,0,0,
180281,.18106462,,.24381514,0,1,0,1810.6462
180282,.86043757,.90122211,,1,1,0,8604.376
180283,.28359193,,.18927041,0,0,0,
180284,.57712233,.22,.27944502,0,0,1,
180285,.10220269,.14381899,.055,2,0,0,
180286,.54549205,.12537122,.32950643,3,0,0,
180287,.18467115,.26496154,,1,1,0,1846.7114
180288,.054697432,.029999999,.15939179,0,0,0,
180289,.64515072,.39864227,.3072513,0,0,0,
180290,.40069345,,.2766,0,0,0,
180291,.20388098,,.26615974,0,1,0,2038.8098
180292,,.28969038,.56848431,0,0,0,
180293,.96042168,.34778419,.42398012,0,0,1,
180294,.59370083,,,0,1,0,5937.0083
180295,.32965413,.17112617,.18753943,0,0,0,
180296,.90058756,.17267339,.18495703,0,0,1,
180297,.12417061,.5201925,.1094,0,0,0,
180298,.053836055,.040491149,.095299996,0,0,0,
180299,.23263854,,.17560539,1,0,1,
180300,.43871418,.091379702,.22761156,0,0,1,
180301,.40076792,.36044538,.34552836,0,0,0,
180302,.16894363,.55794126,.24089999,0,1,0,1689.4363
180303,.21210915,.088314295,.28767347,0,0,0,
180304,.393929,.29025516,.31923449,0,0,0,
180305,.11156756,,.097000003,0,0,0,
180306,.33631861,.094597027,,0,0,0,
180307,.019918092,.0099999998,.044704091,0,0,0,
180308,.46802023,.63308328,.43892843,3,0,1,
180309,,.28636965,.46076992,0,0,0,
180310,,,.4693245,0,0,1,
180311,.29083186,.92197204,,0,1,0,2908.3186
180312,.23423481,.089191645,.17961599,3,0,0,
180313,.3024213,.27066129,.2568489,2,0,1,
180314,,,.41114023,2,0,0,
180315,.13263203,,.21992753,0,1,0,1326.3203
180316,.22333613,.20932996,.29095852,0,0,0,
180317,.33889315,.26581118,.26932326,2,0,0,
180318,,.49999994,,2,0,0,
180319,,.27728605,.35317114,0,0,1,
180320,.13626267,.059999999,.11,0,0,0,
180321,.4543153,.2984353,.23803271,0,0,0,
180322,.039514132,,.109,0,1,0,395.14133
180323,.31524041,.19000863,.222,2,0,0,
180324,,.068818614,.64514512,0,0,1,
180325,,.39198112,.42211553,0,0,1,
180326,.20921364,.26279163,.13507536,0,0,0,
180327,.47486043,,.2802,2,0,0,
180328,,.28926408,.4449037,0,0,0,
180329,.1427407,.07,.12622975,0,0,0,
180330,,,.60385776,0,0,0,
180331,,.11,.32376131,3,0,1,
180332,,.31032518,.33096024,0,0,0,
180333,.89795864,.13361435,.29010001,2,0,0,
180334,.38346091,.17440268,.198,0,0,0,
180335,.52778709,,.16113162,1,0,0,
180336,.068814404,.073557861,.12614143,0,1,0,688.14404
180337,.39583859,.15382309,,0,0,0,
180338,.20694445,.12811726,.16261443,0,0,1,
180339,.081386231,.062737852,.15942824,0,0,0,
180340,.54563129,.3231588,.29949999,0,0,0,
180341,.34736142,.21756329,.1127359,0,0,0,
180342,.64027995,.3666147,.28824627,0,0,1,
180343,,.33558765,.19149531,0,0,0,
180344,.32153419,,.1415,0,0,0,
180345,,.42230761,,3,0,0,
180346,.10521087,.17905989,,3,1,0,1052.1088
180347,.045486767,.02,.10135134,3,0,0,
180348,,.20672822,,3,0,0,
180349,,,.57233417,0,0,0,
180350,,.18128601,.78601092,0,0,1,
180351,.11337318,.06115469,.13869999,0,0,0,
180352,.81133223,.18000001,.112,1,0,1,
180353,,,,3,0,1,
180354,.5394873,.32277673,.085000001,0,0,1,
180355,.52235013,.31983516,.29790673,0,0,1,
180356,,.44422472,.47209999,1,0,0,
180357,.16088066,.099439032,.1210075,0,0,0,
180358,.61230844,.40170789,.34678376,3,0,1,
180359,,,.29063809,0,0,0,
180360,.14026073,.19401927,.19397734,0,1,0,1402.6073
180361,.86385411,.41642231,,1,0,1,
180362,.1750883,.18422845,.15336116,0,0,0,
180363,,,,0,0,0,
180364,.77816147,.90122211,.26871932,3,0,1,
180365,.65046144,.22,.62449151,0,0,0,
180366,.10678642,,.06475085,0,0,0,
180367,.14114404,.12973277,.075823881,0,0,0,
180368,.13551851,.17,.26860654,0,1,0,1355.1851
180369,.79653704,,.73378515,0,0,0,
180370,.53272521,.12898287,,0,0,0,
180371,.11625072,.059999999,.12735924,3,0,0,
180372,,.47487551,.2227,0,0,1,
180373,.5383516,.18000001,.096100003,0,0,0,
180374,.54418701,.31294823,.27599826,0,0,0,
180375,.44509965,.41000003,.2748,0,0,1,
180376,.054195799,.47601885,.077,0,1,0,541.95801
180377,.71540195,.21334195,.38405409,0,0,0,
180378,.062099773,.095270127,.090700001,0,1,0,620.99774
180379,.81657398,.20406802,.18844543,1,0,0,
180380,.88988388,,,0,1,0,8898.8389
180381,.18317722,.1,.15962444,2,0,1,
180382,.52829045,.27319726,.2343,1,0,0,
180383,.3223207,,.26048011,1,0,0,
180384,.10762795,,.14328292,2,1,0,1076.2795
180385,.36395314,.49999994,.32923827,0,0,0,
180386,.35827738,.13718861,.24519999,0,0,0,
180387,.11778246,,.025219651,0,0,0,
180388,,.19725254,.51709342,0,0,0,
180389,.26145229,.15432395,,1,0,0,
180390,.7388795,,.39480522,3,0,1,
180391,,.27530757,.77172667,0,0,0,
180392,.72870159,.15466875,,0,0,0,
180393,.18765877,.16274512,.17865992,0,0,1,
180394,.21159095,.1194289,,2,0,0,
180395,.23643585,.18000001,.14896469,0,0,0,
180396,,.22738798,.28459999,3,0,0,
180397,.12141664,,.2343,0,1,0,1214.1664
180398,,.32183853,.58743733,1,0,0,
180399,.23604305,.27351668,,1,1,0,2360.4304
180400,.19072904,.1,.18430001,0,0,0,
180401,,.44422472,,0,0,0,
180402,.3669993,.22,,0,0,0,
180403,.23777546,.091094062,,3,0,0,
180404,,.4052113,.24171323,0,0,0,
180405,.31580973,.21035166,.21046205,2,0,1,
180406,.41713881,.32193181,,3,0,0,
180407,.55514437,,.16483977,2,0,1,
180408,.55275244,.40606663,,2,0,0,
180409,.051851019,.39141747,.000033095977,0,0,0,
180410,.29786235,.2002784,.18180029,2,0,1,
180411,.13530655,.23603922,.054000001,0,0,0,
180412,.31414169,,.26746693,3,0,0,
180413,.27403295,.1171797,.020731444,0,0,0,
180414,,.19784169,.29840001,0,0,1,
180415,.024483114,.039999999,.1229,0,1,0,244.83115
180416,,,,0,0,1,
180417,,.90122211,,0,0,1,
180418,.43383202,.18000001,.2979998,0,0,0,
180419,.62852043,.21961458,.16760001,0,0,1,
180420,.34803817,.22,,0,0,0,
180421,.45068952,,,3,1,1,-10000
180422,.90941769,.29025516,,0,0,0,
180423,.80397475,.15501194,,0,0,0,
180424,.20147642,.3510223,.19409204,0,0,0,
180425,.37558547,.20806776,.2692,0,0,0,
180426,.39820942,.15501194,,0,0,0,
180427,,,.49025491,0,0,0,
180428,.27356377,.059999999,.1558,2,0,0,
180429,.08357875,.072224192,.1705974,1,1,0,835.78748
180430,.18049178,.31294823,.31038785,0,1,0,1804.9177
180431,.14428161,,.2315,0,1,0,1442.8162
180432,.33592153,.21272863,,0,0,0,
180433,,.33257252,,0,0,0,
180434,.1486275,.1171797,,0,0,0,
180435,.25701454,.12045921,,1,0,0,
180436,,.21674989,,0,0,1,
180437,.15044275,.31294823,.22317296,0,1,0,1504.4275
180438,.48035398,,.22285257,0,0,0,
180439,.10632964,.095270127,.2393,2,0,0,
180440,.28388831,.0632369,,1,0,0,
180441,.10772514,.70568699,.13776243,1,1,0,1077.2513
180442,.56325263,.14523809,.22759999,0,0,0,
180443,.10714405,.31030154,.12982437,0,1,0,1071.4406
180444,,.31032574,,0,0,1,
180445,.29398572,.059999999,.090999998,0,0,0,
180446,,.080858171,.49950001,0,0,0,
180447,.43664926,.23135002,.2299,0,0,1,
180448,.09841156,.14438027,.097000003,0,0,1,
180449,.29239467,,.2924,0,1,1,-10000
180450,.48805162,.20988743,,2,0,0,
180451,.06926436,.02,.1366,0,0,0,
180452,,.28457397,.28031486,1,0,0,
180453,.2780191,.41538456,.21359999,0,0,1,
180454,.22109593,.28417397,.2259801,2,1,0,2210.9592
180455,.57168657,.1603315,.21498249,2,0,0,
180456,,.81777132,.91390467,1,0,0,
180457,.46404421,.1855963,,1,0,0,
180458,.92065513,.18945274,,0,0,0,
180459,.9032374,,.20190001,0,0,0,
180460,.39426604,,.17045529,1,0,0,
180461,.89474273,.10231774,,0,0,0,
180462,.49439853,,.094999999,0,0,0,
180463,,.2412318,,2,0,1,
180464,,.63308328,.32980001,0,0,0,
180465,.18422484,,.076882489,0,0,0,
180466,.1530757,.11,.19346784,0,0,1,
180467,.14844278,.089272104,.15961029,0,0,0,
180468,.69821054,.24986012,,0,0,0,
180469,,.63308328,,0,0,0,
180470,.8016268,.17146252,,0,0,0,
180471,,.25237304,.19278833,0,0,0,
180472,.70589113,,,0,1,1,-10000
180473,.28160042,.39113429,.36024103,0,1,0,2816.0042
180474,,,.64888382,3,0,1,
180475,.72639763,.21934509,,0,0,0,
180476,.55495667,.13272819,,3,0,0,
180477,.37855688,.73540103,.2564258,2,0,0,
180478,.22168931,.12191688,.19347182,2,0,0,
180479,.033935245,.062737852,.086000003,0,1,1,-10000
180480,.44682723,,.37635633,0,0,1,
180481,,.18211296,.068999998,0,0,1,
180482,.60832447,.31407294,.19652598,1,0,0,
180483,,.46149108,.45390001,0,0,1,
180484,.26326302,.35102078,.1569,0,0,0,
180485,,.95049644,.18604913,0,0,0,
180486,.38768595,,,0,1,1,-10000
180487,,,.50301653,0,0,1,
180488,.21085002,,.24561614,0,1,0,2108.5002
180489,.34205434,.77652138,.26514003,0,0,0,
180490,,.22,.2299,3,0,1,
180491,.095861949,.24611981,.06872759,1,0,0,
180492,.48646361,.24465649,,3,0,0,
180493,,.38445589,.60992944,0,0,0,
180494,.56253517,.3193385,.3362,1,0,0,
180495,,.18719852,,0,0,0,
180496,,,.35056919,0,0,0,
180497,.45040351,.31031758,.42904982,3,0,0,
180498,,.32923216,.47154739,0,0,0,
180499,.25762302,.11,.22246735,0,0,0,
180500,,,.69008607,1,0,0,
180501,.2052639,,.19824247,0,0,0,
180502,.80336523,.42453429,.53426504,0,0,0,
180503,.45414969,.26280916,.2244,0,0,0,
180504,.42390731,.23070613,,0,0,1,
180505,.072366618,.052411962,.073333994,0,0,0,
180506,,.97428256,,1,0,0,
180507,,,,0,0,0,
180508,.36379445,.11839297,.25009999,0,0,1,
180509,.26607472,.079999998,,1,0,0,
180510,,.29373476,.25605422,0,0,1,
180511,.96449196,.6770063,,0,0,0,
180512,,,.84700072,3,0,0,
180513,.63541996,.11,.27716279,0,0,0,
180514,.29281399,.14381899,.26409999,1,0,0,
180515,.19225891,.19640979,,0,1,0,1922.5891
180516,,,.57461369,0,0,0,
180517,,,,3,0,0,
180518,.20758341,.54017681,.2009,3,0,1,
180519,.52831453,,,1,1,1,-10000
180520,.099568635,.13393849,.2741169,2,1,0,995.68634
180521,.92319769,.37891504,.2457,0,0,0,
180522,.063866809,.029999999,.39008644,0,0,0,
180523,,.90122211,,1,0,0,
180524,.43783531,.2445848,.31949437,2,0,0,
180525,.11738288,,.085225992,0,0,0,
180526,.24210553,.19920456,.17199799,0,0,0,
180527,.29541939,.059999999,.16519216,0,0,1,
180528,.43593749,,,3,1,0,4359.375
180529,.49037987,,.58167762,0,1,0,4903.7988
180530,.097909488,.21324657,.22834058,0,1,0,979.09485
180531,,.53231049,.56004494,0,0,0,
180532,.23721072,.17622356,.122,0,0,0,
180533,.73645008,.16274512,.1702183,0,0,1,
180534,,,,0,0,1,
180535,.30770862,.2,.11161189,0,0,0,
180536,,.26067635,,0,0,0,
180537,.089529112,,.086799636,0,0,0,
180538,,.15375456,,0,0,0,
180539,,,.58743733,0,0,0,
180540,.15357424,.066622347,.1593775,0,0,0,
180541,,.09239766,.30379999,0,0,1,
180542,,.4450154,,0,0,0,
180543,.63717711,,,0,1,0,6371.771
180544,.026121894,.062737852,.043906253,0,1,0,261.21893
180545,.10845824,,.24655578,0,1,0,1084.5824
180546,.058529936,.13114674,.0955,0,1,0,585.29938
180547,,.31032154,.49252588,0,0,0,
180548,,,,0,0,0,
180549,.33498287,,.069707923,0,0,0,
180550,,.069900751,.9873668,0,0,0,
180551,.29266918,.18215522,.127,0,0,0,
180552,.43192202,.11891012,.33660001,0,0,0,
180553,,,.41300404,3,0,0,
180554,.31377056,.20788856,.23252736,0,0,0,
180555,.17595106,.46044174,.21573611,0,1,0,1759.5106
180556,,.28724453,,0,0,0,
180557,.52714276,.42230761,,3,0,0,
180558,.59306633,.54094934,.47862181,0,0,1,
180559,,.10900163,,0,0,0,
180560,.37658626,,,0,1,0,3765.8625
180561,.060488682,.062737852,.1602813,3,1,0,604.88684
180562,.026817482,.02,,0,0,0,
180563,.58623523,.21902514,.43893173,0,0,1,
180564,.86404252,.18255362,.33451602,0,0,0,
180565,,,.94065124,2,0,1,
180566,.30666184,.1194289,.26190001,3,0,0,
180567,.54774719,.11353015,.12553525,0,0,0,
180568,.035239071,.040267635,.20386393,1,1,0,352.39072
180569,.24774449,,.14184786,0,0,0,
180570,.081114218,.039999999,.0001097498,0,0,0,
180571,,.31032392,.23367107,0,0,1,
180572,,.29965717,.54598176,1,0,0,
180573,.33886218,.20409735,.28482851,1,0,0,
180574,,.23882431,.31310001,0,0,1,
