id,sex,employment,marital,income,social1
293171,1,employed,1,19479,.347615
293172,1,employed,1,13758,0
293173,1,student,0,3673,.8411662
293174,1,student,0,62810,.45195055
293175,1,student,0,8073,.87565744
293176,1,employed,1,5882,0
293177,1,student,0,0,.75129002
293178,1,employed,1,47186,.092840217
293179,1,employed,1,49139,.53833282
293180,1,employed,1,41648,.059178632
293181,1,employed,0,15869,0
293182,0,unemployed,1,8230,.12318562
293183,1,student,0,5124,.87261903
293184,1,employed,1,10297,.99603796
293185,1,employed,1,36151,.6952526
293186,1,employed,0,42200,0
293187,1,employed,1,15683,0
293188,0,employed,1,12625,.52758592
293189,1,employed,1,10729,.63715982
293190,1,employed,1,5385,.55382252
293191,1,student,0,0,.81024909
293192,1,student,0,5449,0
293193,1,employed,1,4976,.36899412
293194,0,employed,1,12533,.34374326
293195,1,retired,1,39582,.051063817
293196,1,employed,1,18415,.87273443
293197,1,employed,1,13366,.87237138
293198,1,employed,1,11611,.54400581
293199,1,employed,1,13533,.42696157
293200,1,employed,1,11858,.54801661
293201,1,student,0,0,.33332685
293202,1,employed,0,13214,.77615869
293203,0,retired,0,6841,.22652876
293204,0,employed,0,10820,.43781427
293205,1,employed,1,9635,.34132808
293206,0,unemployed,1,10227,.10461348
293207,1,employed,0,92290,0
293208,1,employed,1,46648,.58680522
293209,1,employed,1,17463,.7393378
293210,1,employed,1,9802,.23502769
293211,1,employed,0,8106,.79369271
293212,1,student,0,0,.10814485
293213,1,student,0,0,.11729237
293214,1,employed,1,6604,.3183971
293215,1,employed,0,8512,.57557392
293216,1,employed,0,149096,.96357381
293217,0,employed,1,9654,.085728742
293218,1,employed,1,19450,.73871332
293219,1,employed,0,9660,.64957929
293220,1,unemployed,0,0,0
293221,0,unemployed,1,0,.088845499
293222,1,retired,1,13021,.047253937
293223,1,employed,0,14549,.6552552
293224,1,employed,1,8373,.40169281
293225,0,retired,1,2463,0
293226,1,retired,1,6034,0
293227,1,employed,1,7483,.088428415
293228,1,employed,1,8173,.19799177
293229,1,retired,0,23450,.31839186
293230,1,employed,1,5579,0
293231,0,student,0,0,.34730425
293232,1,retired,1,5141,.25171405
293233,1,employed,1,8104,.6549598
293234,1,unemployed,1,0,0
293235,1,employed,0,16123,.82043445
293236,1,employed,1,19111,.69167626
293237,0,unemployed,1,14713,.041743122
293238,1,employed,1,8837,.55802464
293239,0,retired,0,8685,.027194152
293240,0,student,1,0,0
293241,1,retired,1,4270,.28804696
293242,0,employed,1,32749,0
293243,1,retired,1,1000000,.16603237
293244,0,employed,1,7838,.86526233
293245,0,student,0,0,.67024291
293246,1,employed,0,7131,.16423912
293247,1,employed,1,5199,.78462541
293248,1,employed,0,8644,.84566748
293249,1,employed,0,14927,.59502661
293250,1,student,0,15902,.15521049
293251,1,employed,0,7189,.51344901
293252,0,retired,1,5925,.27301925
293253,1,employed,0,19342,.53747296
293254,0,employed,1,8038,.65792555
293255,1,employed,1,13080,.18006335
293256,1,employed,1,8944,.059145391
293257,1,employed,1,6116,.98655951
293258,0,student,1,0,.31096917
293259,0,unemployed,1,0,.20507851
293260,1,employed,0,24095,0
293261,1,employed,0,11170,.50503361
293262,0,employed,0,31972,.022902885
293263,1,employed,0,148710,.44437671
293264,1,employed,1,9046,.43073314
293265,1,employed,1,18150,.50642222
293266,1,employed,1,7733,0
293267,0,unemployed,1,5602,.084632419
293268,1,employed,1,5436,.07497853
293269,1,student,0,0,.97485387
293270,1,employed,0,13341,.50625902
293271,1,employed,1,23542,.56225497
293272,0,student,0,0,0
293273,1,employed,1,53088,.21933599
293274,0,employed,1,12106,.55888671
293275,0,employed,0,18996,.57133561
293276,1,employed,1,70021,.61747491
293277,1,employed,1,29737,.14088793
293278,0,student,0,0,.30420986
293279,1,employed,0,7528,.17021964
293280,1,employed,0,8857,0
293281,1,employed,1,7320,.92304289
293282,1,employed,1,12675,.95528579
293283,0,unemployed,1,7483,.58161944
293284,1,employed,1,12922,.54722744
293285,1,student,0,0,.64701867
293286,1,employed,1,15977,.84753579
293287,1,employed,1,6762,0
293288,1,employed,1,8250,.97626066
293289,1,employed,0,12349,0
293290,1,employed,1,17832,0
293291,1,student,1,3632,.85313618
293292,1,student,0,0,.67894727
293293,1,employed,1,8935,0
293294,1,retired,1,4826,.26055169
293295,0,employed,1,4572,.016646147
293296,0,unemployed,1,22991,.43265668
293297,1,student,0,5766,.83709967
293298,0,student,0,0,.89270473
293299,1,retired,1,12112,.22505251
293300,0,student,1,21622,.69281507
293301,1,employed,1,8635,0
293302,1,unemployed,0,18844,0
293303,1,employed,1,14725,0
293304,1,employed,0,27044,0
293305,1,employed,1,8075,.55416161
293306,1,employed,1,11772,0
293307,1,employed,1,5553,.27989388
293308,1,employed,1,11755,.50011075
293309,1,student,0,0,.78214574
293310,1,employed,0,25053,.02954031
293311,1,employed,1,6733,.41718709
293312,1,retired,1,7940,0
293313,0,student,0,0,.96957743
293314,1,employed,0,15851,.62598425
293315,1,employed,1,6472,.74986982
293316,0,employed,1,15274,0
293317,1,student,0,0,.13576335
293318,1,employed,1,6866,0
293319,1,student,0,0,.91685128
293320,0,student,0,0,.89107049
293321,1,student,0,0,.89923316
293322,0,student,0,3621,.94693649
293323,0,student,0,0,.90614861
293324,1,employed,1,6602,.13146096
293325,0,employed,1,14889,0
293326,1,retired,1,5751,.18823785
293327,1,unemployed,1,5928,.83765757
293328,1,employed,1,10980,.55789071
293329,1,retired,0,17109,0
293330,1,student,0,5670,.48367983
293331,0,unemployed,1,14293,0
293332,0,employed,1,7492,.72620034
293333,1,employed,0,8692,0
293334,0,retired,0,13266,.19311187
293335,1,employed,0,38937,.58023357
293336,1,employed,1,11912,.89075315
293337,1,employed,1,25665,.68910724
293338,1,employed,0,20981,.6207968
293339,1,employed,0,9806,.10206813
293340,1,employed,1,11461,.49749058
293341,1,employed,1,12220,.30306944
293342,1,employed,1,26651,.68160284
293343,1,employed,1,9290,0
293344,1,employed,0,8211,.63776118
293345,0,employed,1,5246,.1197788
293346,1,employed,1,20297,.87381899
293347,1,student,0,0,.59519714
293348,1,employed,1,12184,0
293349,1,employed,0,16319,.27931255
293350,1,employed,1,25628,.038328651
293351,1,employed,1,6730,.51424438
293352,0,student,0,0,.9442699
293353,0,student,0,2728,.94563794
293354,1,employed,1,17226,.33724919
293355,1,student,0,6005,.91029894
293356,1,student,0,0,.51010424
293357,1,employed,0,140688,0
293358,0,employed,0,33317,.032098681
293359,1,employed,1,10142,.53999484
293360,0,unemployed,1,0,.6585604
293361,1,employed,1,11725,0
293362,1,retired,0,6920,.30006379
293363,1,student,0,0,.4736588
293364,1,employed,1,12920,0
293365,0,student,0,2847,.55249816
293366,1,employed,1,8749,.88267642
293367,1,retired,0,9506,0
293368,0,employed,0,8959,0
293369,0,employed,1,27029,.55566436
293370,1,employed,1,8731,.55349427
293371,1,employed,1,20562,.70745969
293372,1,employed,0,18021,0
293373,1,employed,1,14957,.33232871
293374,0,unemployed,0,23898,.81016493
293375,0,student,0,0,.69373292
293376,1,employed,0,7565,.62712055
293377,0,unemployed,0,0,.51080143
293378,1,student,0,0,.18072833
293379,1,employed,1,36910,.79569042
293380,1,employed,1,11095,.0065640924
293381,1,student,0,0,.997549
293382,0,employed,1,25078,.80595738
293383,0,unemployed,1,0,.11233851
293384,1,employed,1,6470,.68859684
293385,1,retired,1,4131,.20335257
293386,0,employed,0,13685,.62187678
293387,1,employed,1,5722,.57256758
293388,1,employed,1,18547,0
293389,1,employed,0,6592,.16053589
293390,1,employed,1,10782,.61053592
293391,0,employed,1,9796,.65061009
293392,0,employed,1,9716,0
293393,1,employed,0,12584,.68412918
293394,0,employed,1,8673,.32147214
293395,1,employed,1,10598,.026066866
293396,1,employed,1,12684,0
293397,1,employed,1,5718,.85183442
293398,1,employed,0,8115,.10932563
293399,1,employed,1,8160,.58191991
293400,1,employed,1,55523,.74842143
293401,1,employed,1,94141,.58539855
293402,1,employed,0,8086,.78273243
293403,1,student,0,0,.91803253
293404,1,employed,0,12556,.22587071
293405,1,student,0,122094,.28621027
293406,1,unemployed,1,0,0
293407,1,employed,0,9973,.56067181
293408,1,employed,1,33129,.6902644
293409,1,unemployed,1,8793,.56968868
293410,1,retired,1,4892,.39664277
293411,0,unemployed,1,0,.53916615
293412,1,employed,0,20927,.13878469
293413,1,employed,1,10474,.71494728
293414,1,employed,1,15081,.69263178
293415,1,employed,1,63096,0
293416,1,employed,1,18863,0
293417,0,employed,1,37675,0
293418,1,unemployed,0,11237,.66835159
293419,1,retired,1,9392,.27940142
293420,0,employed,1,55399,.53755528
293421,0,unemployed,1,7754,.58899772
293422,1,employed,0,51079,.71406281
293423,1,employed,1,12657,.61783773
293424,1,unemployed,0,18916,0
293425,1,employed,1,30084,.79635441
293426,1,student,0,0,0
293427,1,unemployed,1,6930,.16164811
293428,1,retired,1,5265,0
293429,0,employed,1,9456,0
293430,0,retired,0,5133,.18610518
293431,1,employed,0,14815,.21468325
293432,0,employed,1,31197,0
293433,1,employed,1,289616,.5848248
293434,1,unemployed,0,0,.27545729
293435,1,student,0,0,.90419978
293436,0,employed,0,23424,.69899309
293437,0,retired,0,4372,.24782804
293438,1,employed,0,6022,0
293439,1,employed,1,21038,.56798905
293440,1,employed,1,8754,.13813867
293441,1,employed,1,83434,.040600382
293442,1,employed,0,42800,0
293443,1,student,0,23415,0
293444,0,employed,1,39084,.065032557
293445,1,employed,1,14383,.016354501
293446,1,retired,1,7392,.36359161
293447,1,employed,1,9810,.59456277
293448,0,employed,1,14334,.75930393
293449,0,student,0,0,.71562803
293450,1,student,0,0,0
293451,1,employed,1,10588,.61570907
293452,1,retired,1,16175,0
293453,1,employed,1,8069,.58946055
293454,1,retired,0,30404,.063818827
293455,1,employed,1,8931,.0075230189
293456,1,employed,1,52027,.6724208
293457,0,employed,0,13943,.85078984
293458,1,employed,1,8661,.0055874642
293459,1,employed,1,15806,.51117152
293460,1,employed,1,8100,.66133553
293461,0,employed,1,14677,.62434787
293462,1,employed,1,24167,.73767847
293463,1,employed,1,11957,0
293464,0,employed,0,6596,0
293465,1,employed,1,6084,0
293466,1,employed,0,7361,.38057423
293467,1,employed,1,9343,.77474451
293468,0,retired,1,3242,.2796835
293469,1,employed,0,9893,.70283192
293470,0,employed,1,29128,.70943618
293471,0,retired,1,12115,0
293472,1,unemployed,0,0,.46837026
293473,1,employed,1,33965,.46301779
293474,1,employed,1,9476,.31572822
293475,0,unemployed,1,0,.013729094
293476,0,employed,1,4635,.7811169
293477,1,employed,1,10099,.50089473
293478,1,student,0,0,.37101403
293479,0,employed,1,25549,.81372255
293480,1,employed,1,8223,.71468693
293481,0,unemployed,0,0,.70000231
293482,1,employed,1,10094,.80868161
293483,1,employed,1,42787,0
293484,0,employed,1,25117,0
293485,1,employed,0,59192,.53899503
293486,0,retired,1,15871,0
293487,1,employed,1,23571,.35123402
293488,0,student,0,0,.091906145
293489,1,employed,1,17158,.54020298
293490,1,employed,0,11146,0
293491,1,student,0,7204,.8413052
293492,0,employed,1,63312,.77520567
293493,0,employed,1,7333,.73424631
293494,0,retired,0,10579,0
293495,1,unemployed,1,6173,.073286943
293496,0,employed,0,11856,.6949259
293497,0,unemployed,1,0,.1870584
293498,1,student,0,0,.98626375
293499,0,employed,1,26612,.48346132
293500,1,employed,0,13685,.40917233
293501,0,student,0,4553,0
293502,0,employed,0,10633,.54126614
293503,1,employed,1,25433,.61844707
293504,1,student,1,4576,.93404001
293505,1,employed,0,16912,.51593435
293506,1,unemployed,1,0,.87653416
293507,1,employed,0,56252,0
293508,1,unemployed,0,5389,.56609088
293509,1,employed,0,29610,0
293510,1,employed,1,19746,.50595403
293511,1,employed,0,45970,.58630848
293512,1,employed,0,6458,0
293513,1,student,0,0,.92397922
293514,1,employed,1,21536,.63225293
293515,0,employed,1,4737,.89333624
293516,0,student,1,6756,0
293517,1,student,0,0,.74009055
293518,1,retired,0,5096,0
293519,0,employed,1,8970,.50206685
293520,0,student,0,0,.77674294
293521,0,employed,1,25378,.38251719
293522,1,employed,1,37571,.43418866
293523,1,employed,1,10068,.13447455
293524,0,employed,1,6760,.58019638
293525,1,employed,1,8443,.94510424
293526,1,employed,1,8776,.6157878
293527,0,employed,1,32102,0
293528,1,employed,1,10490,0
293529,0,unemployed,1,14563,.57170045
293530,0,student,0,9016,.91151804
293531,0,retired,0,17858,.31170556
293532,0,retired,0,6702,.053126693
293533,1,unemployed,0,6113,.88080055
293534,1,employed,0,12023,.71364367
293535,1,employed,1,30475,.60326493
293536,1,employed,1,18501,.44150648
293537,0,unemployed,0,0,.95485443
293538,1,employed,1,7240,.033569176
293539,1,retired,1,45763,.13671575
293540,1,unemployed,1,8080,0
293541,1,employed,1,18947,.21693793
293542,1,employed,1,11348,.44738331
293543,0,unemployed,0,0,.52564603
293544,0,employed,0,7838,0
293545,1,employed,1,115097,0
293546,1,student,0,0,0
293547,1,employed,0,25032,.80814195
293548,0,retired,1,5759,.078112252
293549,1,student,0,26841,.45919186
293550,1,unemployed,0,0,.51464492
293551,0,student,0,0,.92072982
293552,1,employed,1,7263,0
293553,0,retired,0,9622,0
293554,1,retired,0,4302,0
293555,1,unemployed,1,10224,.56113106
293556,1,unemployed,1,0,0
293557,0,retired,1,3756,.21379896
293558,1,unemployed,1,20239,.24795197
293559,0,unemployed,1,7471,.9781937
293560,1,student,0,0,0
293561,1,employed,1,17539,.62588608
293562,0,employed,0,49640,.50916457
293563,1,student,0,0,.95529455
293564,1,unemployed,0,0,.10605626
293565,0,student,0,21032,.73454767
293566,1,employed,1,39097,0
293567,1,student,0,0,0
293568,1,unemployed,0,0,.17782797
293569,1,employed,1,14795,.37267911
293570,1,employed,0,17593,.2016113
293571,0,employed,1,5475,.67907
293572,1,employed,1,7352,.66492105
293573,1,employed,1,48898,.57546246
293574,1,employed,1,162868,.32788834
293575,1,employed,0,14382,.27681518
293576,0,employed,1,10488,0
293577,1,employed,1,12605,0
293578,1,employed,1,30135,.69590688
293579,0,employed,1,6792,0
293580,1,retired,1,8060,0
293581,1,employed,1,11013,.5799855
293582,1,employed,1,9311,.6230666
293583,0,student,0,4798,0
293584,1,student,0,0,.36912453
293585,1,employed,1,40310,.69551325
293586,1,student,0,0,.91045517
293587,1,student,0,0,0
293588,0,student,0,0,.85415339
293589,1,student,1,0,.90440679
293590,1,unemployed,1,0,.48395661
293591,1,employed,0,9577,.30212474
293592,1,retired,1,2252,.24791774
293593,1,employed,1,10765,.60597444
293594,1,employed,0,59454,0
293595,1,employed,1,13720,.6655829
293596,0,unemployed,1,9872,.45200011
293597,0,student,0,0,.7765677
293598,1,employed,1,67931,.56029439
293599,1,retired,0,5647,0
293600,0,unemployed,1,0,.69727558
293601,1,employed,1,257679,.66408235
293602,1,employed,0,5988,.068785205
293603,1,student,0,0,0
293604,0,unemployed,1,7846,.40603971
293605,0,retired,1,2507,.2227852
293606,1,student,0,0,.0012254993
293607,0,student,0,31093,.34462023
293608,1,employed,1,22206,.54333413
293609,0,student,0,0,.72190344
293610,0,employed,1,9078,.35268679
293611,1,employed,1,16610,.34494719
293612,1,student,0,0,.74431157
293613,0,unemployed,1,0,.53177196
293614,0,unemployed,0,7828,0
293615,1,employed,1,12451,0
293616,0,employed,1,4505,.19280326
293617,1,employed,0,9087,0
293618,1,employed,1,18895,.90898919
293619,1,employed,1,11286,.51689953
293620,1,employed,1,10313,.2527118
293621,1,retired,0,10628,0
293622,0,unemployed,1,14976,0
293623,1,student,0,0,.70980644
293624,1,employed,1,10179,.54219127
293625,1,retired,0,7430,.33079329
293626,1,student,0,11766,.8661052
293627,1,employed,1,19965,.72787333
293628,1,unemployed,1,0,.67969269
293629,1,employed,1,38593,.52193719
293630,1,student,0,0,.53763849
293631,0,retired,1,6572,.073659301
293632,0,employed,0,12002,.12628981
293633,1,unemployed,1,9618,.96394908
293634,1,student,0,4075,.84545541
293635,1,employed,0,52302,.88595629
293636,1,student,0,26911,.074795686
293637,1,unemployed,0,0,0
293638,1,employed,1,14745,.057970904
293639,1,unemployed,0,0,.87844169
293640,0,employed,1,41699,0
293641,1,employed,1,35093,.2793946
293642,1,employed,1,7587,0
293643,1,student,0,0,.37832236
293644,0,unemployed,1,0,.83662361
293645,1,student,0,10862,.88611019
293646,1,retired,0,8217,0
293647,1,employed,1,19247,.56071222
293648,1,employed,1,26115,.44744527
293649,0,employed,1,9112,.51515925
293650,0,retired,1,5686,.28229326
293651,1,employed,0,7116,0
293652,1,employed,1,9889,.56979728
293653,1,employed,1,10304,.59975863
293654,1,retired,0,8368,0
293655,0,unemployed,0,0,.22026508
293656,1,employed,0,7181,.57491928
293657,1,student,0,32917,.85090697
293658,1,employed,0,19816,.77974105
293659,1,employed,0,79804,.26476061
293660,1,unemployed,0,15881,.41174635
293661,1,student,0,6938,.63788766
293662,0,retired,1,4595,.20060225
293663,1,employed,1,13816,.35463896
293664,1,employed,1,34568,0
293665,1,retired,1,88397,.21175233
293666,1,employed,1,6282,.27211276
293667,1,employed,1,31150,0
293668,0,student,0,4285,.049343437
293669,1,employed,1,13730,.24737088
293670,1,employed,0,10712,.45460635
293671,1,employed,1,6621,.59426862
293672,0,unemployed,1,0,.66303223
293673,1,employed,0,16909,.12184604
293674,1,employed,0,28449,.29380426
293675,1,retired,1,157286,.22388363
293676,1,retired,1,12280,.06464304
293677,0,employed,1,10999,0
293678,0,employed,1,13530,.0098528145
293679,1,unemployed,1,6175,.72846919
293680,1,employed,1,45000,0
293681,0,employed,1,7312,.16561249
293682,1,employed,1,23746,.67627138
293683,1,employed,1,9660,.75012743
293684,1,retired,1,3627,.31682837
293685,1,employed,1,8608,.48668772
293686,1,employed,1,13628,.40441608
293687,1,employed,1,14667,.77191371
293688,0,employed,1,9881,.70526373
293689,1,retired,0,4799,.17382386
293690,1,retired,1,3218,.26382691
293691,0,employed,1,11364,.54083264
293692,1,employed,1,8675,.23563585
293693,0,employed,0,34047,.3427338
293694,1,employed,0,16574,.82809889
293695,1,employed,1,9188,.86482501
293696,0,unemployed,1,4630,0
293697,1,unemployed,1,0,.57573795
293698,0,employed,1,113326,.6562916
293699,1,student,0,9792,.70504552
293700,1,employed,0,21340,.62150753
293701,1,unemployed,1,0,.87592912
293702,0,employed,1,10863,.91008472
293703,1,employed,0,8835,.35614991
293704,0,retired,0,32012,.21948536
293705,1,employed,1,17953,.1226792
293706,1,unemployed,1,0,.69020754
293707,1,unemployed,0,16096,.60014433
293708,1,student,0,0,.53522986
293709,0,student,1,0,.31025147
293710,1,student,0,0,.43764296
293711,0,employed,1,86105,.82656759
293712,1,student,0,0,0
293713,0,unemployed,1,9212,.12547745
293714,1,employed,1,78720,.71738738
293715,1,retired,1,2252,.34888437
293716,1,unemployed,1,19524,0
293717,1,retired,1,6549,.200966
293718,0,employed,1,37162,.10550222
293719,1,employed,0,10724,.5322606
293720,1,retired,1,9380,.33502775
293721,0,retired,0,9374,.33176664
293722,1,employed,1,14106,.26466766
293723,0,retired,0,17192,0
293724,1,employed,0,27679,.52314335
293725,1,employed,1,40454,.67492986
293726,1,employed,1,18592,.56037033
293727,1,unemployed,1,0,.12516993
293728,1,employed,0,22874,.65354776
293729,1,employed,0,18270,.58561724
293730,1,student,0,0,.9797945
293731,1,employed,0,8278,0
293732,1,employed,0,60371,.61132914
293733,0,student,0,0,.82420379
293734,0,employed,1,9574,.53039187
293735,1,employed,1,40435,.41486385
293736,1,student,0,8356,.57787961
293737,1,student,0,0,.90159124
293738,1,employed,1,17504,.2993837
293739,0,retired,0,5403,.32541332
293740,1,employed,1,11097,.69655412
293741,1,employed,0,7584,.26572454
293742,0,employed,1,10488,0
293743,1,employed,0,14502,.22390044
293744,1,unemployed,1,0,.59837526
293745,1,student,0,4371,.77535015
293746,1,employed,1,9271,0
293747,1,employed,0,11892,.2605738
293748,0,employed,1,21795,.57648069
293749,1,student,0,33928,.095644616
293750,1,employed,1,53970,0
293751,1,employed,1,16597,0
293752,1,employed,1,26653,.8267566
293753,1,employed,1,6828,.018635377
293754,0,employed,1,6524,.73300803
293755,1,employed,1,20571,.62143713
293756,1,student,0,0,.90754038
293757,0,employed,1,25950,.2362995
293758,1,employed,1,7183,.40617567
293759,1,employed,1,29191,0
293760,1,student,0,9765,.94684595
293761,1,employed,1,50832,.55107319
293762,0,student,0,4568,.37197629
293763,1,employed,0,36470,.6221537
293764,0,employed,0,27001,0
293765,1,employed,0,31778,.72261977
293766,1,employed,1,17216,.92325383
293767,1,employed,0,49065,0
293768,1,employed,1,9791,.77785963
293769,1,unemployed,1,0,0
293770,1,student,1,0,.95872587
293771,1,retired,1,7711,.13422631
293772,1,employed,0,30828,0
293773,1,employed,1,195970,.7130177
293774,0,employed,0,12613,0
293775,1,employed,0,13740,.63247466
293776,1,retired,1,62083,.27129105
293777,1,employed,1,6432,0
293778,1,employed,1,9030,.57924044
293779,1,employed,0,11325,.77174729
293780,1,retired,1,11355,.27856007
293781,0,employed,1,43862,0
293782,1,employed,1,12433,0
293783,1,employed,1,8806,.55737698
293784,1,employed,1,13423,.62478995
293785,1,retired,0,4107,.35794106
293786,1,student,0,6138,.95643497
293787,1,employed,1,8796,.61371857
293788,1,employed,1,14139,.58904892
293789,1,employed,0,12607,.64221978
293790,0,retired,1,4391,.079894811
293791,1,employed,0,8899,0
293792,1,student,0,0,.89462554
293793,1,employed,0,5795,0
293794,0,retired,0,12218,0
293795,1,employed,1,8110,.020881329
293796,1,retired,1,6722,0
293797,1,student,0,3979,.9177478
293798,1,employed,1,7706,0
293799,0,unemployed,1,9929,0
293800,0,unemployed,1,43423,0
293801,1,student,0,0,.04533308
293802,0,student,0,0,0
293803,1,employed,1,9589,.81648451
293804,1,retired,1,2479,.24682632
293805,1,employed,0,16271,0
293806,1,student,0,0,.86611795
293807,1,employed,0,58683,.80977994
293808,1,employed,0,13517,.77392107
293809,1,employed,1,9571,.11046364
293810,0,employed,1,32342,.56972009
293811,1,student,0,0,.37036195
293812,0,employed,1,19711,.70228052
293813,1,employed,1,20075,0
293814,1,retired,0,4665,0
293815,1,retired,1,3462,0
293816,0,employed,1,7197,0
293817,1,employed,0,9808,.14277108
293818,1,employed,1,10604,0
293819,1,employed,1,6373,.26668245
293820,1,employed,1,5507,.52809459
293821,1,student,0,18288,.24253657
293822,0,employed,1,7569,.43779606
293823,0,student,0,20793,.83687615
293824,1,retired,1,4750,0
293825,1,unemployed,0,11504,.19608337
293826,1,retired,1,1032,0
293827,1,employed,1,7277,.48063815
293828,1,employed,1,59329,.60502613
293829,1,employed,0,5981,.71292114
293830,1,employed,1,8482,.57792705
293831,0,student,0,0,.90544587
293832,1,unemployed,1,33564,.40344465
293833,1,retired,1,5108,.075802587
293834,1,employed,0,8146,0
293835,1,employed,1,46244,.047660585
293836,1,student,0,7984,.053039111
293837,1,student,0,7639,.63271171
293838,1,employed,1,27169,.44810277
293839,1,employed,1,15563,.55897397
293840,1,employed,0,6712,.27356645
293841,1,student,0,8113,.17741734
293842,0,retired,0,5069,0
293843,1,employed,1,65203,.33886662
293844,1,employed,1,12700,.74671745
293845,1,student,0,11394,0
293846,1,employed,1,19958,.64449352
293847,1,student,0,0,.16911335
293848,0,unemployed,0,0,.50024426
293849,1,employed,1,22635,.20872577
293850,1,employed,1,38166,.32606772
293851,1,employed,0,6364,.59746903
293852,1,employed,0,8448,.72384417
293853,1,employed,0,8768,.099080995
293854,1,unemployed,1,14758,.65283871
293855,1,unemployed,0,0,0
293856,0,employed,0,12327,.57639396
293857,0,employed,0,8764,.59917718
293858,1,retired,1,24779,.25103828
293859,1,retired,0,44849,.21939424
293860,1,employed,1,12124,.12771326
293861,0,employed,0,10934,.10891777
293862,1,employed,0,15507,.91974044
293863,1,employed,1,103971,.15501972
293864,0,student,0,0,.33625606
293865,1,student,0,0,.91304612
293866,0,unemployed,0,11056,0
293867,1,student,0,0,.81838965
293868,0,employed,0,14828,0
293869,1,employed,1,54729,.50675261
293870,1,employed,1,33065,0
293871,1,employed,1,8533,.54499042
293872,1,employed,1,10184,.77975929
293873,0,unemployed,1,28723,0
293874,1,retired,1,6005,0
293875,0,student,0,24644,0
293876,1,employed,1,15723,.048236307
293877,0,unemployed,1,13677,.13811581
293878,0,employed,0,19704,.57447046
293879,0,employed,1,9359,.7165935
293880,1,employed,1,25141,.49921763
293881,1,employed,1,11705,.37926331
293882,1,employed,1,16374,.057979155
293883,0,retired,1,71995,.26625022
293884,1,employed,1,7433,0
293885,0,student,1,0,.87906116
293886,0,unemployed,1,0,.5637235
293887,1,employed,1,27698,.72018105
293888,1,employed,1,34100,0
293889,0,employed,1,8872,0
293890,0,student,0,9770,.8851226
293891,0,retired,0,12444,.22677355
293892,1,employed,0,6055,.23456737
293893,1,employed,0,8050,.51506692
293894,0,employed,1,73450,.73415613
293895,1,employed,0,108103,.52398276
293896,1,student,0,0,.86232078
293897,1,employed,0,6887,.40853041
293898,1,student,0,0,0
293899,1,employed,1,8262,.69225198
293900,1,employed,1,27341,.64032823
293901,1,employed,0,6091,.76884437
293902,0,student,0,7706,.61384559
293903,1,retired,1,8970,.21364243
293904,1,retired,1,5039,.29753131
293905,1,employed,1,6105,.91596466
293906,0,retired,1,9259,.0026300563
293907,1,unemployed,1,0,.53785461
293908,1,employed,1,114034,.44020441
293909,1,employed,1,21085,.057055887
293910,1,student,0,0,.54295206
293911,0,student,0,0,0
293912,0,unemployed,0,11506,0
293913,1,employed,1,11682,.57305253
293914,1,unemployed,1,0,0
293915,1,retired,1,25309,0
293916,1,student,0,8035,.2632691
293917,0,employed,1,14957,.45694578
293918,1,student,1,0,.80070114
293919,1,employed,1,5543,0
293920,0,unemployed,0,75233,.34474802
293921,1,employed,1,18065,.31354532
293922,1,employed,1,7599,.61950332
293923,1,employed,1,11614,.62340045
293924,0,employed,0,7038,.8578791
293925,1,student,0,0,.99424505
293926,0,employed,1,8688,.78047836
293927,0,student,0,8918,.53665578
293928,1,employed,1,6305,.23314616
293929,0,employed,1,4587,.51579028
293930,1,student,1,47812,.45514238
293931,1,retired,1,7907,.21928935
293932,1,employed,0,37239,.92015606
293933,1,retired,0,7937,0
293934,0,employed,1,8326,.89174962
293935,0,student,0,0,.6375581
293936,1,employed,1,189975,.88974231
293937,0,employed,1,4390,.6306864
293938,1,employed,1,12138,0
293939,1,employed,0,11853,.19520551
293940,0,unemployed,1,25961,.55789846
293941,1,employed,1,9706,0
293942,1,employed,1,28966,.64067459
293943,1,student,0,0,0
293944,1,unemployed,0,6468,.53453106
293945,1,employed,1,92781,0
293946,1,employed,1,10444,.24333443
293947,1,unemployed,1,0,.11103328
293948,1,student,0,0,.83911484
293949,0,employed,1,11982,.94562864
293950,1,retired,0,28312,0
293951,1,retired,1,18392,0
293952,0,retired,1,2945,.055051487
293953,1,employed,0,41461,0
293954,0,student,0,4937,.8179853
293955,0,student,0,0,.12142909
293956,1,unemployed,1,0,.66701639
293957,1,employed,0,11056,.69340199
293958,1,employed,1,8567,.5929054
293959,0,employed,0,10493,.11387458
293960,1,student,0,0,.4188478
293961,1,retired,1,7066,.33802232
293962,1,student,1,3098,.96872973
293963,1,employed,0,5211,0
293964,0,employed,1,7327,.69830924
293965,0,student,0,0,.65742725
293966,0,employed,0,9110,.091461331
293967,1,student,0,0,.22780009
293968,1,employed,1,26538,.64492434
293969,0,unemployed,1,10807,.30732229
293970,1,employed,1,32546,.29004419
293971,1,unemployed,1,0,.024490133
293972,1,retired,0,4742,0
293973,1,student,0,67467,0
293974,1,retired,1,13244,.22874193
293975,1,student,0,0,.86172718
293976,1,employed,1,9697,.54165459
293977,1,employed,1,6598,0
293978,1,employed,0,9161,.52619427
293979,1,employed,0,12808,.6604256
293980,0,employed,1,5938,.66111654
293981,1,unemployed,0,0,0
