id,sex,employment,marital,income,social1
171583,1,unemployed,1,13750,.40123734
171584,0,student,0,6797,.83779579
171585,1,employed,1,9970,.038860388
171586,0,employed,1,5215,.50144452
171587,0,employed,1,5232,.81322694
171588,1,student,0,0,.86921674
171589,1,employed,1,42355,.50932282
171590,1,employed,1,6669,.76148331
171591,1,student,1,0,.8770892
171592,0,employed,0,26507,.30260706
171593,1,employed,0,8258,.46755973
171594,1,employed,1,12682,0
171595,1,student,1,0,0
171596,1,employed,1,54490,.77532876
171597,1,student,0,0,.48623133
171598,0,employed,1,4791,.98773867
171599,0,employed,0,9704,0
171600,1,employed,1,5684,.75120836
171601,1,employed,1,9889,.095921613
171602,1,student,0,4249,.84198487
171603,0,employed,1,7864,0
171604,1,employed,1,11453,0
171605,0,employed,1,9576,.58897567
171606,1,employed,1,843599,0
171607,1,employed,1,7729,.37695354
171608,1,unemployed,1,22367,.39416242
171609,1,student,0,0,.95785862
171610,1,employed,1,17633,0
171611,1,employed,1,15584,.56037217
171612,0,retired,1,12980,0
171613,0,employed,1,7232,.65446144
171614,1,employed,1,7085,.0063404278
171615,1,employed,1,187573,.0006323437
171616,1,student,0,116343,.85827607
171617,1,employed,1,18719,0
171618,1,employed,1,10148,.45923999
171619,1,employed,0,9558,.58025694
171620,1,student,0,0,.51873809
171621,1,student,0,0,.37315065
171622,1,employed,1,17309,.67480689
171623,1,student,0,0,.85104549
171624,1,employed,1,11149,.45536584
171625,1,employed,1,7648,.75537205
171626,0,employed,0,9474,0
171627,1,retired,1,3355,.21769342
171628,0,employed,1,15646,0
171629,1,unemployed,1,6208,0
171630,1,employed,1,22376,.68209869
171631,0,unemployed,1,67742,.59750849
171632,0,retired,1,8171,.063631438
171633,0,student,0,41735,0
171634,1,employed,0,6376,.64418381
171635,0,employed,1,13447,.045721054
171636,1,student,0,130293,.76714778
171637,0,student,0,0,.97739655
171638,0,unemployed,1,9523,.64358789
171639,1,employed,1,28506,.59242111
171640,1,employed,1,20924,.58400416
171641,0,retired,0,9107,0
171642,0,employed,0,27837,.81180531
171643,0,employed,1,11979,.64862359
171644,1,employed,1,12646,.29251504
171645,1,employed,1,13396,.13971464
171646,1,student,0,4839,.93798828
171647,0,unemployed,1,0,.79823518
171648,1,student,0,6124,.84722608
171649,1,retired,1,6225,.056983352
171650,1,student,0,0,.86141241
171651,1,employed,1,13576,0
171652,1,employed,1,8087,.77277547
171653,0,employed,1,8897,.90885282
171654,1,retired,1,6733,.20991857
171655,1,employed,1,11578,.71157098
171656,1,employed,1,5801,.060596008
171657,1,student,0,6066,.59932679
171658,1,employed,1,12312,.32028586
171659,1,employed,1,9722,.035074364
171660,1,employed,1,10817,.39696202
171661,0,student,0,35620,.19640169
171662,1,employed,1,6940,.82148421
171663,1,employed,0,8476,.65442675
171664,1,employed,1,19389,.64366102
171665,1,student,0,8791,.83071065
171666,1,employed,1,26639,.549694
171667,0,retired,0,93428,.24234274
171668,0,unemployed,1,0,.62609804
171669,1,unemployed,1,0,.31654674
171670,1,employed,1,7411,.55233473
171671,1,unemployed,1,7036,.067174211
171672,0,employed,1,13046,.50791979
171673,1,employed,0,43636,.73401374
171674,1,employed,1,66750,.54821396
171675,0,student,0,10713,.01972541
171676,1,employed,0,37726,.51040858
171677,1,employed,0,9578,.52160662
171678,1,employed,0,7949,0
171679,1,employed,1,37162,.74978691
171680,1,employed,1,19208,.95135963
171681,0,employed,0,29710,0
171682,0,unemployed,1,5458,.081963949
171683,0,unemployed,1,0,.42070749
171684,1,employed,0,113073,.038353276
171685,0,unemployed,1,0,.022279965
171686,1,unemployed,1,0,0
171687,1,employed,1,7991,.61525136
171688,1,unemployed,1,18358,.010431189
171689,1,employed,1,22742,.70922756
171690,0,student,0,0,.12725899
171691,1,employed,0,64777,.58569682
171692,1,employed,1,10171,.73353499
171693,1,unemployed,1,10566,.87762171
171694,1,employed,1,7360,.51163989
171695,1,unemployed,0,0,.77291697
171696,1,student,0,0,.88811928
171697,1,employed,1,7574,.23081662
171698,1,student,0,0,0
171699,1,retired,0,16812,0
171700,0,employed,1,26158,.10300788
171701,1,employed,1,14515,.43182519
171702,1,employed,0,16183,.25329235
171703,1,employed,1,21111,0
171704,1,employed,1,17077,.67403382
171705,1,employed,0,32474,.18256347
171706,1,retired,0,6237,.21904834
171707,1,employed,1,33012,.56446463
171708,1,employed,1,7656,.91823721
171709,0,unemployed,1,10853,.033695508
171710,1,employed,1,13818,.77276349
171711,1,student,0,0,.4944905
171712,0,employed,1,13194,.15801303
171713,1,student,1,0,.89761722
171714,1,employed,1,7107,.95654881
171715,1,employed,0,6706,.50001067
171716,1,employed,0,10084,.68855083
171717,1,employed,0,45452,.11667371
171718,1,employed,0,17314,.56369168
171719,1,employed,1,10759,0
171720,0,retired,1,7757,.31534216
171721,1,employed,1,9773,.066955172
171722,0,student,0,0,.90183097
171723,1,student,1,0,.88095772
171724,1,student,0,0,.93864053
171725,1,employed,1,16401,.54241717
171726,0,retired,1,15883,.046447732
171727,0,unemployed,1,0,.5646621
171728,1,student,0,0,.95526063
171729,1,employed,1,7206,.30497774
171730,0,unemployed,1,0,0
171731,1,retired,0,20015,.21882479
171732,1,employed,1,6896,0
171733,0,employed,1,9667,.74689054
171734,1,employed,1,9994,.60756427
171735,1,student,0,6053,.76155347
171736,1,retired,1,10332,.20744181
171737,1,employed,1,31152,0
171738,1,employed,0,14512,.034614414
171739,1,employed,1,22219,.58412564
171740,1,employed,1,9946,.62603909
171741,0,employed,1,4150,0
171742,0,unemployed,1,22782,.96789318
171743,1,retired,1,134140,0
171744,0,employed,0,10607,.61001652
171745,1,employed,1,14669,.53828901
171746,1,employed,1,11330,0
171747,1,employed,0,5592,.54366058
171748,0,employed,1,5084,.66654259
171749,1,student,0,6852,.90030056
171750,1,employed,1,9605,0
171751,1,employed,0,26695,0
171752,1,employed,0,22289,.4924289
171753,1,retired,1,19700,.31305107
171754,1,employed,0,19274,0
171755,1,employed,1,10078,.40615132
171756,0,employed,1,10237,.5585708
171757,1,employed,1,23716,.83035773
171758,1,unemployed,0,0,.41015217
171759,0,employed,1,7277,.77850497
171760,1,employed,1,12918,.64912814
171761,1,employed,0,20436,.18278511
171762,1,retired,0,32504,0
171763,1,employed,1,48446,.89739561
171764,0,employed,0,105950,.88168603
171765,1,student,0,0,.96557492
171766,1,employed,1,6370,.53544039
171767,1,employed,0,8922,.26949584
171768,1,student,0,68268,.34467363
171769,1,student,1,0,.66411328
171770,1,employed,0,12945,.50719184
171771,1,employed,0,13266,.56333685
171772,0,employed,1,9966,.63298488
171773,0,employed,0,8571,.064389952
171774,1,employed,1,17185,.55416799
171775,1,student,0,0,.36392725
171776,1,employed,0,33287,.66835356
171777,1,employed,1,66694,.15697709
171778,1,unemployed,1,0,0
171779,1,employed,0,18172,.57449323
171780,0,employed,1,7557,0
171781,1,retired,0,16432,.21308021
171782,1,retired,1,7377,0
171783,1,employed,0,18832,.96533412
171784,1,employed,1,11379,.58371359
171785,1,employed,0,14897,.76264846
171786,1,employed,1,10199,.44152933
171787,0,employed,1,7438,.38153467
171788,1,employed,1,57913,.98432958
171789,1,employed,1,14008,.61621809
171790,1,employed,1,9407,.56996614
171791,0,retired,1,1670,.33416864
171792,1,employed,0,7346,.64275759
171793,0,employed,1,9529,.55944437
171794,1,employed,0,304793,.51419562
171795,1,employed,1,147946,.60232657
171796,1,unemployed,0,0,.39970186
171797,0,unemployed,1,0,0
171798,0,retired,1,5329,.23076364
171799,1,employed,0,14565,.67760372
171800,0,employed,0,8929,.076609164
171801,1,employed,1,5055,.53108108
171802,1,employed,1,7074,0
171803,1,unemployed,1,0,0
171804,1,employed,1,7482,.91970706
171805,1,employed,0,55808,.62832671
171806,0,employed,1,7136,.88539177
171807,0,student,1,0,.84121466
171808,1,employed,1,13405,.23980346
171809,0,unemployed,1,0,.78976268
171810,1,employed,0,36646,.9409501
171811,1,employed,1,13134,.087914087
171812,1,employed,0,16916,.47620162
171813,1,unemployed,0,0,.29760757
171814,1,employed,1,42144,0
171815,1,retired,1,16792,.27882385
171816,0,employed,0,18952,.067241654
171817,1,employed,0,1000000,0
171818,0,employed,1,4747,.7920059
171819,1,employed,0,7565,0
171820,1,employed,1,16697,.57166976
171821,0,unemployed,1,0,.77376491
171822,1,employed,1,8723,0
171823,1,unemployed,0,12743,.27671239
171824,1,employed,0,114718,.66936004
171825,1,student,0,5329,.39747846
171826,0,retired,1,1852,.13065924
171827,1,student,0,15922,.081366763
171828,1,employed,1,14396,.87212235
171829,1,unemployed,1,0,.2023188
171830,1,employed,1,23251,.74125975
171831,0,employed,1,27323,.32617947
171832,1,employed,0,31312,.62986499
171833,1,employed,1,6158,.74548101
171834,1,employed,1,31587,0
171835,1,employed,0,26483,.47004274
171836,1,student,0,0,.88278717
171837,1,retired,1,20867,.23001015
171838,1,student,0,0,.92748475
171839,0,employed,1,5820,.59517437
171840,1,unemployed,0,0,0
171841,1,employed,1,45702,0
171842,1,unemployed,1,5360,.55481303
171843,1,employed,1,7541,.60920274
171844,1,employed,1,6247,.22960153
171845,1,employed,0,131669,.532695
171846,1,employed,1,23808,0
171847,1,employed,1,77027,0
171848,1,employed,1,7122,.66930401
171849,1,employed,0,53207,.17787412
171850,1,employed,0,7916,.66963392
171851,1,employed,1,13638,0
171852,1,student,0,18491,.85415053
171853,1,employed,1,9278,.11234489
171854,1,employed,0,7361,.53060067
171855,1,employed,0,20185,.57121426
171856,1,retired,0,2896,.24597342
171857,1,unemployed,0,21150,.80825567
171858,0,retired,1,4611,.24834132
171859,1,student,0,81152,.78521603
171860,0,employed,1,37311,.50184423
171861,0,employed,0,40387,0
171862,1,employed,0,9009,.014982847
171863,0,student,0,0,.98202932
171864,1,employed,1,25896,.24032487
171865,1,employed,1,10609,.6184274
171866,1,retired,0,6635,.25118881
171867,0,employed,1,7126,0
171868,1,student,0,0,.84626734
171869,1,employed,1,5792,0
171870,1,employed,1,5809,.11506765
171871,1,employed,1,9069,.65687323
171872,1,employed,0,15002,0
171873,1,student,0,45884,.92048198
171874,1,employed,1,7287,.065180935
171875,0,student,0,0,.83635724
171876,0,unemployed,1,5697,.31484398
171877,1,employed,1,24603,0
171878,0,employed,1,229332,.72224867
171879,1,employed,1,21097,.46171615
171880,0,student,1,9730,.97170395
171881,1,student,0,0,.86985576
171882,1,employed,0,49391,.34202096
171883,1,student,0,2298,.47378296
171884,1,retired,1,71222,.1089216
171885,0,student,0,0,.70649773
171886,1,student,1,6665,.23288548
171887,1,employed,1,60173,0
171888,1,employed,1,10195,.76356989
171889,1,employed,0,17676,.14972675
171890,1,employed,0,13163,0
171891,0,employed,1,39726,.55341148
171892,0,retired,1,2562,.25866622
171893,1,unemployed,1,60750,0
171894,0,student,0,4965,.30805013
171895,1,employed,1,14660,.5497945
171896,1,employed,1,9435,.098731503
171897,1,employed,1,8621,.098109066
171898,0,employed,0,45496,.62453544
171899,0,employed,1,15850,.1493489
171900,1,student,0,0,.031783134
171901,0,employed,1,8956,.63315552
171902,1,retired,1,8927,0
171903,1,retired,1,6307,.2573894
171904,1,student,0,0,.96974951
171905,0,employed,1,17261,0
171906,0,employed,1,6007,.63409805
171907,1,student,0,18162,.98342192
171908,1,employed,1,7451,.89373261
171909,0,student,0,12283,0
171910,1,employed,1,40412,.28062579
171911,1,employed,0,13926,.7788949
171912,0,employed,0,23625,0
171913,0,student,0,4228,.55420566
171914,1,unemployed,1,0,.91536355
171915,1,employed,0,21775,.59164858
171916,0,employed,1,7641,0
171917,1,retired,1,3527,.19011898
171918,0,employed,1,6299,.57763016
171919,1,employed,1,9589,.46057057
171920,1,employed,1,9193,.90473276
171921,1,retired,0,21890,.092383407
171922,1,employed,1,7054,.83006746
171923,1,unemployed,1,16825,.77206087
171924,1,unemployed,1,8400,.63920653
171925,1,retired,1,4872,0
171926,1,employed,1,23019,.19352558
171927,1,student,0,26284,.34145904
171928,0,employed,1,17935,0
171929,0,student,0,4953,.97958529
171930,1,employed,1,37398,.28383452
171931,1,employed,1,12142,.06680809
171932,0,employed,1,6901,.60334432
171933,1,employed,0,16208,.8390981
171934,1,unemployed,1,8939,0
171935,1,unemployed,1,0,0
171936,0,employed,1,15925,.77120316
171937,0,unemployed,1,0,0
171938,1,employed,1,19092,.17575559
171939,1,retired,1,3966,0
171940,1,employed,0,6505,.80133516
171941,1,retired,1,10593,.28660899
171942,1,employed,1,19476,0
171943,0,employed,1,8904,.89491606
171944,1,employed,1,13431,.84026057
171945,1,employed,0,179001,0
171946,0,employed,1,9972,0
171947,0,employed,1,7666,.4647204
171948,1,employed,1,8232,0
171949,0,student,0,0,.76667148
171950,0,employed,1,14816,.74576378
171951,1,student,0,2862,.11050212
171952,1,student,0,0,.8100304
171953,0,employed,0,13353,0
171954,1,employed,1,7565,.40873998
171955,1,employed,1,23960,.47073278
171956,1,unemployed,0,0,.62451094
171957,0,employed,0,196275,0
171958,1,student,0,0,.75719225
171959,0,employed,0,31521,.52110589
171960,1,retired,1,6075,.32785094
171961,0,student,0,11707,.90098721
171962,0,retired,1,2754,0
171963,1,employed,1,8492,.51101601
171964,1,employed,0,14067,.99404192
171965,0,retired,1,6270,0
171966,1,employed,1,9200,.68210912
171967,0,unemployed,1,5392,0
171968,0,student,0,11251,.79167122
171969,1,employed,1,5266,.54083329
171970,0,student,0,0,.23797715
171971,1,student,0,0,.88166392
171972,0,employed,1,12771,0
171973,1,employed,1,59327,.67961091
171974,1,employed,0,29444,.29183742
171975,1,employed,1,11372,.51699144
171976,0,employed,1,9438,0
171977,1,employed,0,8617,.51429403
171978,1,employed,1,6881,.539285
171979,0,student,0,14484,.56611794
171980,1,unemployed,1,0,.75926507
171981,1,student,0,3755,.93544823
171982,1,employed,1,6797,.52028573
171983,1,employed,1,37784,.60978943
171984,1,retired,1,7050,.31684005
171985,1,employed,0,53727,.69423556
171986,1,employed,0,14733,0
171987,1,employed,0,56494,.4503839
171988,1,employed,1,27747,.69954836
171989,0,employed,1,4623,.57820404
171990,1,employed,1,8732,0
171991,0,employed,1,10193,.57824284
171992,0,employed,1,39471,.56422228
171993,1,employed,1,15020,.3807928
171994,1,retired,1,5211,0
171995,1,unemployed,1,0,0
171996,1,employed,1,7773,.80189061
171997,1,employed,1,24733,0
171998,0,student,0,0,.7669065
171999,1,employed,1,7517,.58506274
172000,1,employed,1,6770,.056748547
172001,1,student,0,0,.96289587
172002,1,employed,1,7224,.71473372
172003,0,employed,1,10695,0
172004,1,unemployed,1,9776,.63971847
172005,1,unemployed,1,0,.37254906
172006,1,employed,1,8180,.54172766
172007,1,employed,1,12116,.52266043
172008,0,employed,0,15659,.28503466
172009,1,employed,1,9511,0
172010,1,employed,1,18936,.57056576
172011,1,employed,1,9361,.87472844
172012,1,student,0,0,.87466049
172013,1,employed,0,10177,.66346407
172014,1,employed,1,8358,.3051658
172015,0,unemployed,0,12020,.78018844
172016,1,employed,1,10215,0
172017,1,employed,1,7425,0
172018,0,student,0,0,.91671592
172019,1,student,0,0,0
172020,0,employed,1,13089,.33309084
172021,1,employed,1,14741,.90258503
172022,1,student,0,0,.3226701
172023,0,unemployed,0,6694,.34471357
172024,1,employed,0,8373,0
172025,0,employed,1,5639,.52873755
172026,0,unemployed,1,0,.54790705
172027,1,student,0,0,.82667351
172028,1,employed,0,25377,.51912719
172029,1,student,0,8094,.9546575
172030,0,student,0,0,.87640852
172031,1,employed,1,55868,.71436054
172032,1,unemployed,0,15783,.74922597
172033,1,employed,0,16315,.57180953
172034,1,employed,1,6563,.73728603
172035,1,employed,1,12933,.043203063
172036,1,unemployed,1,0,.92027998
172037,1,employed,1,118137,.77401203
172038,1,employed,0,7221,.88221604
172039,0,student,0,0,.95150751
172040,1,employed,1,10151,.075100526
172041,1,unemployed,0,14794,0
172042,0,unemployed,0,0,.53343409
172043,1,employed,1,10857,0
172044,1,employed,1,35845,.77460796
172045,0,employed,0,14990,.80025417
172046,1,retired,1,8217,.20301041
172047,1,retired,1,5430,0
172048,0,student,0,0,.36561197
172049,0,employed,1,5746,.63568276
172050,1,employed,1,23474,0
172051,1,employed,1,44683,0
172052,0,student,1,0,.78978747
172053,1,employed,1,7002,0
172054,1,employed,1,8718,.79998231
172055,0,retired,1,3682,.325472
172056,0,unemployed,0,0,.55615193
172057,1,student,0,0,.88629597
172058,0,employed,1,4523,.57643461
172059,1,unemployed,0,5413,0
172060,1,employed,0,8238,.790842
172061,0,employed,0,9698,.73658186
172062,0,retired,0,38001,0
172063,1,student,0,0,.52349985
172064,0,unemployed,0,7177,.83594435
172065,1,employed,0,24630,.94118071
172066,1,student,0,0,.99006134
172067,0,employed,1,20286,.57148302
172068,1,employed,1,6798,0
172069,1,student,1,0,.21997723
172070,0,employed,1,10267,.29755428
172071,1,retired,1,17635,.1886673
172072,1,employed,1,10254,.29818398
172073,1,employed,1,35646,.85206324
172074,0,unemployed,1,13896,0
172075,1,employed,1,213663,.9374249
172076,0,employed,1,10850,0
172077,1,employed,1,6723,0
172078,1,employed,0,5434,.65141469
172079,1,unemployed,1,0,.40469283
172080,0,retired,0,3347,.31753978
172081,0,employed,0,34418,0
172082,1,student,0,13269,.014264395
172083,1,unemployed,0,18638,0
172084,1,employed,1,7595,.33271816
172085,1,employed,1,7553,0
172086,1,employed,1,17554,.64674622
172087,1,employed,1,10025,.14620778
172088,0,student,1,0,.7397989
172089,1,retired,0,3959,.062776849
172090,0,employed,0,54343,.85991043
172091,1,employed,1,6910,.51404244
172092,1,employed,1,10854,.51356781
172093,1,employed,1,9265,.41161513
172094,1,employed,1,9204,.53096294
172095,1,employed,1,8833,0
172096,1,employed,1,19931,0
172097,1,employed,1,14284,.51425219
172098,1,employed,0,19791,0
172099,1,student,0,0,.88698065
172100,1,employed,0,64475,.57826191
172101,1,employed,0,10025,.13854878
172102,1,employed,1,12592,.22180584
172103,0,employed,0,11311,.78626698
172104,1,employed,1,5572,.47827825
172105,1,employed,1,6906,.65443182
172106,1,student,0,0,.82711381
172107,1,employed,1,22763,.57645887
172108,1,employed,0,8185,.61476433
172109,1,employed,1,14457,.58962995
172110,1,student,0,5888,.31616142
172111,1,employed,1,8956,.70338988
172112,1,employed,1,15685,.79431188
172113,1,unemployed,1,7854,.75932246
172114,1,employed,0,24856,.62821943
172115,1,unemployed,1,0,.26023471
172116,1,employed,1,16259,.76951218
172117,1,employed,1,39729,0
172118,0,student,0,3921,.94911277
172119,1,employed,1,7839,.61110497
172120,1,student,0,32367,.92526209
172121,1,employed,1,38881,0
172122,1,unemployed,0,0,.27025598
172123,1,student,0,7567,.85440296
172124,1,employed,0,10346,.28530687
172125,1,employed,0,6822,.50169069
172126,1,employed,1,42945,0
172127,1,student,0,0,.97830719
172128,1,employed,1,84022,.83458441
172129,1,employed,0,5225,.66424477
172130,1,employed,0,8429,.95693737
172131,1,employed,1,39022,.58745408
172132,0,student,0,0,.27620444
172133,1,unemployed,0,11445,.058884464
172134,1,employed,1,20026,0
172135,0,employed,1,6211,0
172136,0,employed,1,39587,.64621782
172137,1,employed,1,55121,.71981007
172138,1,unemployed,0,8637,.54017878
172139,1,employed,0,5481,.49375391
172140,0,unemployed,1,0,0
172141,1,student,0,8945,.26555243
172142,0,employed,1,5039,.6327228
172143,0,employed,1,6221,.63513118
172144,1,employed,1,6758,.35260373
172145,1,employed,1,5831,0
172146,0,employed,1,93522,0
172147,0,unemployed,1,0,.52393544
172148,1,unemployed,0,0,.65981632
172149,0,employed,1,10866,.27797261
172150,1,employed,0,5983,.69246513
172151,1,retired,0,8047,.049032129
172152,1,retired,0,12897,0
172153,0,student,1,20653,.72769976
172154,1,student,0,0,.85126865
172155,0,employed,1,9363,.63299483
172156,1,unemployed,0,8069,.14146672
172157,1,employed,1,14798,.28190073
172158,0,employed,0,12370,0
172159,1,employed,1,12307,0
172160,1,employed,1,18165,.12666419
172161,1,student,1,30657,.50972497
172162,1,retired,1,9949,.20334229
172163,0,student,0,0,.90663314
172164,0,unemployed,1,9863,0
172165,1,student,0,8878,.49990863
172166,1,student,0,0,.85253257
172167,0,unemployed,0,0,0
172168,0,employed,0,12438,.68707651
172169,1,employed,1,19185,.84602433
172170,1,employed,1,14946,.77451897
172171,0,employed,1,23590,.52989328
172172,1,employed,1,17297,.20790258
172173,1,employed,0,9654,.70280159
172174,1,employed,1,17041,.63148487
172175,1,employed,1,11506,0
172176,1,student,0,3956,.088270955
172177,0,unemployed,1,0,.39710531
172178,1,student,0,22028,.91543967
172179,0,employed,1,13857,.64893651
172180,1,employed,1,33691,.58370602
172181,0,employed,1,12790,.60702711
172182,1,student,0,0,.43993893
172183,1,student,0,0,.68194771
172184,0,employed,1,5869,0
172185,1,student,0,0,.95258898
172186,1,retired,1,33814,.24513769
172187,1,student,0,12997,.73813826
172188,1,employed,1,7063,.71223712
172189,1,unemployed,1,0,.93024498
172190,0,employed,1,8564,.45727769
172191,1,employed,1,23700,.24789205
172192,0,unemployed,1,0,0
172193,1,unemployed,0,8732,.68518353
172194,1,employed,1,85340,.78306788
172195,1,employed,1,6995,.42348811
172196,1,unemployed,0,8080,.78242713
172197,0,employed,0,15356,.3314054
172198,1,employed,0,21173,.24934849
172199,0,retired,0,11272,.073579289
172200,0,employed,1,14161,.77625865
172201,0,unemployed,1,37017,0
172202,1,employed,1,20048,.5908975
172203,1,employed,0,9224,.46091211
172204,1,employed,1,8095,.00086445588
172205,1,unemployed,1,0,.53583235
172206,0,student,0,0,.87639147
172207,1,employed,1,18393,0
172208,1,unemployed,0,22715,.31565174
172209,1,unemployed,1,0,.69119209
172210,1,retired,1,7477,0
172211,1,student,0,0,0
172212,1,retired,1,9585,.10937647
172213,1,student,0,0,.95538914
172214,1,employed,1,6745,.77068835
172215,1,student,0,0,.91541219
172216,0,employed,0,7775,.52549577
172217,1,employed,0,7184,.65358788
172218,1,employed,0,26851,.73614305
172219,0,student,0,0,.53631592
172220,1,employed,0,126561,.039809473
172221,1,employed,1,7861,0
172222,1,student,1,3232,.43719703
172223,0,employed,1,52592,.46200132
172224,1,employed,1,9309,0
172225,1,employed,1,20461,.5028488
172226,1,employed,1,15930,.71420234
172227,0,student,0,6145,.57345581
172228,0,employed,0,23082,.88950312
172229,1,employed,1,28382,.011647571
172230,1,employed,1,22942,.62368125
172231,1,employed,1,13607,0
172232,0,retired,1,3873,.21144381
172233,1,student,0,3494,.93978781
172234,1,unemployed,1,0,.78320205
172235,1,student,0,0,.18848702
172236,1,employed,1,13135,.61434984
172237,1,student,0,0,.84589964
172238,1,employed,1,7702,.34632838
172239,1,employed,0,6238,.62332976
172240,1,student,0,6226,.83492118
172241,0,retired,1,3179,.16552988
172242,1,employed,1,7318,.54175925
172243,0,employed,1,11476,.58358759
172244,0,employed,0,15287,.11049077
172245,1,employed,1,47956,.6434617
172246,0,employed,0,14336,0
172247,1,employed,1,7349,.92251462
172248,1,employed,1,7063,0
172249,1,unemployed,1,12035,.67042595
172250,0,retired,1,12428,.27123699
172251,1,student,0,0,.97031158
172252,1,employed,1,10559,.1877721
172253,1,student,0,0,.88614047
172254,1,retired,1,4124,0
172255,1,employed,1,6170,0
172256,1,employed,1,15525,0
172257,1,employed,1,9512,.52556294
172258,1,employed,1,9018,.97585684
172259,0,student,0,6195,.91169149
172260,1,employed,1,5356,.53131956
172261,1,employed,1,11492,.55289716
172262,1,employed,1,11543,.49859783
172263,1,student,0,0,.14901564
172264,0,retired,1,5337,.18154326
172265,1,unemployed,1,0,0
172266,1,employed,1,7950,0
172267,1,unemployed,1,0,.90444338
172268,1,employed,1,8054,0
172269,1,unemployed,1,0,.40709677
172270,0,employed,1,560645,.669038
172271,1,employed,0,55868,.12041711
172272,1,student,0,0,0
172273,0,student,0,0,.92341733
172274,0,employed,1,5439,.63240975
172275,0,student,0,4784,.991458
172276,1,employed,0,10507,.18638355
172277,1,employed,0,252250,.67550498
172278,0,retired,1,2161,0
172279,1,employed,0,7411,0
172280,0,retired,0,8284,.24125509
172281,1,student,0,0,.67610365
172282,0,employed,1,14237,.34332079
172283,1,employed,0,13623,.23279354
172284,1,employed,0,10050,.89268786
172285,1,employed,1,10624,.51055896
172286,0,retired,1,1057,.26069385
172287,1,employed,0,57122,.97661138
172288,1,employed,1,49640,.88992143
172289,1,student,0,10355,.44195077
172290,1,employed,1,23338,.49110526
172291,1,employed,1,20568,0
172292,1,employed,1,81247,.63697988
172293,0,employed,1,23257,.22956236
172294,1,student,0,16612,.94688153
172295,1,student,0,2631,.94509459
172296,1,retired,0,1136,0
172297,1,retired,1,7521,0
172298,1,employed,0,9569,0
172299,0,employed,0,10218,.62112433
172300,1,employed,0,10988,.55381131
172301,1,employed,1,34302,.63633937
172302,1,employed,0,14782,0
172303,1,employed,1,11147,0
172304,1,retired,0,4141,.059560012
172305,1,employed,0,9840,.29021963
172306,0,employed,1,6277,.64148855
172307,1,employed,1,12397,.63957411
172308,1,employed,1,24619,.59450769
172309,1,student,0,19092,.99918824
172310,1,employed,1,14232,0
172311,0,retired,1,86144,.31050628
172312,1,student,0,0,.81712091
172313,1,student,0,9063,.52784622
172314,1,employed,1,56913,.49890354
172315,0,student,0,0,.91167915
172316,0,unemployed,1,13097,.035766147
172317,1,unemployed,1,13178,0
172318,0,employed,1,4991,.73759359
172319,1,student,0,0,.74362767
172320,1,employed,0,10052,.82220089
172321,0,employed,1,13036,.31041843
172322,0,employed,1,7942,.3025682
172323,1,employed,1,10186,.51355213
172324,1,retired,0,1446,.26569182
172325,1,student,0,0,.0021673781
172326,1,employed,0,17660,0
172327,1,employed,0,5535,.97646827
172328,1,employed,1,18665,.54649973
172329,1,unemployed,0,6349,.90837353
172330,1,student,0,0,.36442259
172331,1,student,0,11499,.010091045
172332,1,unemployed,1,0,.56991863
172333,1,student,0,0,.76190287
172334,0,student,0,0,.93846893
172335,1,employed,1,43487,.29823136
172336,1,employed,1,16894,0
172337,1,unemployed,1,6238,.64958715
172338,0,employed,1,7881,.53094923
172339,1,unemployed,0,0,.69051892
172340,1,employed,1,14307,.56177974
172341,1,retired,1,11769,0
172342,1,employed,1,14263,.56997108
172343,1,employed,0,9165,.127965
172344,1,employed,1,59833,.33319759
172345,0,employed,0,85180,0
172346,1,employed,1,35055,.13841948
172347,1,employed,1,8597,.77094191
172348,0,retired,1,2857,0
172349,0,retired,0,5683,.20415266
172350,1,employed,1,47343,.31786597
172351,1,employed,1,148128,.11976489
172352,0,student,0,0,0
172353,1,retired,0,4308,.19975446
172354,0,student,0,0,.96360475
172355,0,unemployed,1,0,.79096597
172356,1,employed,1,8515,.8537935
172357,0,employed,1,10332,.57527977
172358,1,employed,1,16135,.086912297
172359,1,employed,1,18782,0
172360,1,unemployed,1,8106,.52046692
172361,0,employed,0,11120,.021348769
172362,1,retired,1,8087,0
172363,0,employed,1,8858,.30794179
172364,1,employed,1,10161,.31531158
172365,0,retired,1,6571,.27029887
172366,1,employed,1,6570,0
172367,1,retired,0,15011,0
172368,0,employed,1,14717,0
172369,1,student,0,0,.81527275
172370,1,employed,1,5442,.39598337
172371,0,employed,1,6072,.68695742
172372,1,employed,1,7084,0
172373,1,employed,1,12448,.28873867
172374,1,employed,1,16244,.88261449
172375,1,employed,1,1000000,0
172376,1,employed,1,9888,.79946625
172377,1,employed,1,21015,.97851789
172378,0,employed,1,42291,.64328641
172379,1,employed,1,31093,.59479952
172380,1,employed,1,9157,.61973792
172381,1,student,0,16956,.99638677
172382,1,employed,1,25199,.35020426
172383,0,employed,0,12213,.56946677
172384,1,employed,1,8450,.85526252
172385,1,employed,1,10589,.77240396
172386,1,student,0,0,.85074091
172387,1,employed,0,6346,.73683923
172388,1,employed,1,6256,.31978965
172389,0,unemployed,1,11325,0
172390,1,employed,1,14080,.7471869
172391,1,employed,1,6263,.58600056
